index,news_id,pos_words,pos_weights,neg_words,neg_weights
38,797,"[""极低"", ""中国"", ""国家"", ""官方"", ""厦门大学"", ""，"", ""公正"", ""是"", ""可能性"", ""的"", ""近年来"", ""严格"", ""核对"", ""若"", ""查询"", ""会"", ""教育部门"", ""通过""]","[3e-06, 3e-06, 2e-06, 2e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 0.0, 0.0, 0.0, 0.0]","[""可"", ""监督机制"", ""高考"", ""。"", ""建立"", ""异议"", ""各地"", ""完善"", ""成绩"", ""高等学府"", ""渠道"", ""掉包""]","[-2e-06, -2e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -0.0, -0.0]"
39,2686,"[""造谣"", ""消息"", ""2013"", ""未公开"", ""为"", ""（"", ""官方"", ""非"", ""波士顿"", ""Martin"", ""爆炸事件"", ""4"", ""吗"", ""但"", ""爆炸"", ""，"", ""且"", ""虚假"", ""49"", ""后""]","[4e-06, 3e-06, 3e-06, 2e-06, 2e-06, 2e-06, 2e-06, 2e-06, 2e-06, 2e-06, 2e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06]","[""情绪"", ""Richard"", ""。"", ""事实"", ""小朋友"", ""错误"", ""号"", ""儿童"", ""天堂"", ""下午""]","[-2e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -0.0]"
40,3054,"[""消息"", ""揪心"", ""转发"", ""吧"", ""这条"", ""了"", ""核实"", ""链接"", ""之前"", ""太多"", ""大家"", ""太"", ""举报"", ""别"", ""上当"", ""啊"", ""骗局"", ""怎么"", ""下"", ""已经"", ""这种""]","[0.130046, 0.077548, 0.074726, 0.060908, 0.052205, 0.047411, 0.043056, 0.040886, 0.038042, 0.032717, 0.030652, 0.029203, 0.02659, 0.025519, 0.021855, 0.018128, 0.016803, 0.016137, 0.013523, 0.007292, 0.005083]","[""购物"", ""看着"", ""。"", ""还是"", ""，"", ""但"", ""点"", ""进去"", ""页面""]","[-0.051973, -0.047434, -0.04139, -0.033215, -0.023939, -0.01247, -0.00648, -0.005882, -0.002371]"
41,5433,"[""其微博"", ""涉及"", ""（"", ""也"", ""都"", ""文本"", ""机来"", ""读书"", ""核查"", ""引导""]","[4e-06, 3e-06, 3e-06, 3e-06, 3e-06, 3e-06, 2e-06, 2e-06, 2e-06, 0.0]","[""特征"", ""词汇"", ""情绪化"", ""，"", ""标点"", ""了"", ""很"", ""一"", ""、"", ""手段"", ""账号"", ""模板"", ""励志"", ""具有"", ""存在"", ""复制粘贴"", ""而"", ""需注意"", ""条"", ""事实性""]","[-3e-06, -2e-06, -2e-06, -2e-06, -2e-06, -2e-06, -2e-06, -2e-06, -2e-06, -2e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06]"
42,3510,"[""香港特别行政区政府"", ""香港"", ""的"", ""始终"", ""我们"", "","", ""中国政府"", ""任何"", ""坚决"", ""必须"", ""严格"", ""坚持"", ""社会"", ""国家"", ""中国"", ""严惩"", ""每""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""此类"", ""支持"", ""法律"", ""打击"", ""在"", ""一部分"", ""处理"", ""稳定"", ""条例"", ""采取行动"", ""秩序"", ""”"", ""社会秩序""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
43,1693,"[""极少"", ""无"", ""南航"", ""不"", ""事件"", ""为"", ""年"", ""中国民航"", ""官方"", ""离谱"", ""起码"", ""早"", ""奖金"", ""视频"", ""京通"", ""不同"", ""明显"", ""？""]","[0.063795, 0.061582, 0.052851, 0.051669, 0.038249, 0.037632, 0.033928, 0.033358, 0.033315, 0.032518, 0.032277, 0.028595, 0.024149, 0.023471, 0.022379, 0.019765, 0.016831, 0.013987]","[""阴影"", ""专业"", ""哈德逊"", ""5780"", ""民航"", ""直升机"", ""鸟"", ""最高"", ""PS"", ""训练科目"", ""记录"", ""撞""]","[-0.033307, -0.030312, -0.023532, -0.021813, -0.021022, -0.020702, -0.020676, -0.016219, -0.014072, -0.01361, -0.012812, -0.010969]"
44,4905,"[""无法弥补"", ""永远"", ""*"", ""痛心"", ""的"", ""公正"", ""逝者"", ""本是"", ""遗体"", ""社会"", ""关注"", ""，"", ""已经"", ""了"", ""更"", ""悲剧"", ""生者"", ""\n"", ""两个"", ""多""]","[0.207005, 0.094081, 0.069231, 0.068886, 0.065669, 0.063417, 0.061669, 0.06025, 0.041144, 0.041063, 0.037459, 0.033185, 0.02682, 0.026383, 0.026219, 0.02613, 0.025575, 0.025549, 0.02243, 0.019756]","[""但"", ""也"", ""理解"", ""家庭"", ""心理健康"", ""善意"", ""案子"", ""家属"", ""给"", ""教育""]","[-0.105577, -0.093183, -0.081057, -0.077617, -0.075408, -0.054887, -0.045803, -0.043117, -0.035753, -0.018648]"
45,4090,"[""消息"", ""是"", ""真的"", ""15"", ""今年"", ""没变"", ""了"", ""公众"", ""日"", ""挺严"", ""周末"", ""身份证"", ""元""]","[0.214287, 0.13784, 0.131261, 0.056444, 0.048869, 0.046957, 0.04627, 0.040585, 0.025655, 0.025058, 0.019145, 0.01825, 0.013659]","[""。"", ""特别"", ""活动"", ""号"", ""良心"", ""净月潭"", ""空气"", ""自己"", ""合适"", ""爸妈"", ""中心"", ""但"", ""太"", ""环境"", ""好"", ""带"", ""很""]","[-0.145099, -0.07926, -0.069006, -0.067064, -0.054094, -0.053451, -0.047426, -0.043751, -0.041489, -0.040803, -0.039791, -0.036952, -0.032715, -0.032549, -0.030963, -0.030438, -0.027373]"
46,6042,"[""符合"", ""）"", ""如"", ""拥有"", ""福建省"", ""限定"", ""9"", ""推出"", ""和"", ""本地"", ""促进"", ""年卡"", ""地方""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""刺激"", ""包括"", ""景区"", ""淡季"", ""时间"", ""桃源洞"", ""、"", ""自然"", ""活动"", ""人文"", ""旅游"", ""\"""", ""折扣"", ""市场"", ""知名"", ""永安"", ""等""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
47,138,"[""假新闻"", ""截至"", ""消息"", ""没有"", ""是"", ""报道"", ""但"", ""媒体"", ""为了"", ""男"", ""著名演员"", ""频繁"", ""任何"", ""有"", ""点击"", ""）"", ""近年来"", ""主角奖""]","[0.00022, 0.000201, 0.000127, 0.00012, 9.4e-05, 9.4e-05, 8.4e-05, 8.2e-05, 8.1e-05, 7.3e-05, 6.8e-05, 6.8e-05, 6.6e-05, 6.5e-05, 6.2e-05, 6.2e-05, 6.1e-05, 6.1e-05]","[""AI"", ""。"", ""获得"", ""Cage"", ""吸引"", ""Nicolas"", ""BBC"", ""热爱"", ""在"", ""能力"", ""财务"", ""月""]","[-0.000117, -9.1e-05, -8.9e-05, -6.2e-05, -6.2e-05, -5.3e-05, -5e-05, -4.9e-05, -4.8e-05, -4.5e-05, -3.7e-05, -3.6e-05]"
48,1057,"[""目前"", ""曾多次"", ""证实"", ""少"", ""没有"", ""媒体报道"", ""负面"", ""消息"", ""谣言"", ""央视春晚"", ""信息"", ""来源"", ""演员"", ""传闻"", ""中国"", ""“"", ""黄宏"", ""网络"", ""公众"", ""通报"", ""需谨慎"", ""公开""]","[2e-06, 2e-06, 2e-06, 2e-06, 2e-06, 2e-06, 2e-06, 2e-06, 2e-06, 2e-06, 2e-06, 2e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06]","[""，"", ""。"", ""核实"", ""露面"", ""权威"", ""小品"", ""”"", ""较""]","[-3e-06, -3e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -0.0]"
49,1887,"[""年"", ""国歌"", ""缺乏"", ""版本"", ""佐证"", ""颁布"", ""杜撰"", ""作为"", ""确实"", ""历史事实"", ""替代"", ""史料"", ""出席"", ""1911"", ""非"", ""用"", ""最终"", ""尊严"", ""档案"", ""正式""]","[0.000134, 0.000106, 8.8e-05, 7.1e-05, 6.2e-05, 6.1e-05, 6.1e-05, 5.7e-05, 5.6e-05, 5.4e-05, 5.1e-05, 4.9e-05, 4.7e-05, 4.4e-05, 4.3e-05, 4e-05, 4e-05, 3.7e-05, 3.6e-05, 2.4e-05]","[""把"", ""茉莉花"", ""糅合"", ""化解"", ""场景"", ""入场"", ""唱"", ""民歌"", ""都"", ""多个""]","[-6.3e-05, -6.1e-05, -5.4e-05, -4.9e-05, -4.2e-05, -4.1e-05, -3.8e-05, -3e-05, -2.8e-05, -2.1e-05]"
50,1583,"[""消息"", ""无"", ""证实"", ""人"", ""信息"", ""婚姻"", ""这么"", ""公开"", ""小说"", ""恶搞"", ""显示"", ""社会"", ""杨振宁"", ""漏洞"", ""被"", ""目前""]","[1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""2017"", ""；"", ""这家"", ""的"", ""玩"", ""于"", ""轮流"", ""82"", ""翁帆"", ""描述"", ""俄罗斯"", ""是"", ""过"", ""也""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
51,1329,"[""狗狗"", ""主人"", ""抵制"", ""伤心"", ""也"", ""是"", ""的""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""这"", ""真的"", ""无辜"", ""日货"", ""要是"", ""动物"", ""处理"", ""啊"", ""建议"", ""了"", ""赶紧"", ""报警"", ""。"", ""太"", ""多"", ""得"", ""可怕"", ""不能"", "","", ""伤害""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
52,285,"[""消息"", ""一定"", ""赶紧"", ""核实"", ""希望"", ""清楚"", ""建议"", ""大家"", ""这种"", ""转发"", ""再"", ""查"", ""平安无事"", ""要"", ""已经"", ""穿"", ""注意安全"", ""红色"", ""，""]","[0.001063, 0.000694, 0.000487, 0.000471, 0.000454, 0.000414, 0.000388, 0.000342, 0.00034, 0.000338, 0.000332, 0.000324, 0.000289, 0.000282, 0.000241, 0.000193, 0.000183, 0.000102, 9.5e-05]","[""孩子"", ""路滑"", ""家长"", ""外套"", ""朋友圈"", ""小女孩"", ""雨天"", ""监控"", ""帮忙"", ""。"", ""下""]","[-0.000508, -0.000251, -0.000234, -0.000197, -0.000179, -0.000172, -0.00013, -0.000119, -0.000118, -0.000105, -7.4e-05]"
53,223,"[""夸张"", ""看不起"", ""报道"", ""强调"", ""的"", ""必要"", ""本来"", ""确实"", ""反而"", ""注重"", ""不用"", ""了"", ""没"", ""教育"", ""低调"", ""西方"", ""参加"", ""外媒""]","[8.6e-05, 7.5e-05, 6.6e-05, 5.8e-05, 5.6e-05, 5.4e-05, 5e-05, 5e-05, 5e-05, 5e-05, 4.8e-05, 4.5e-05, 4.4e-05, 3.7e-05, 3.5e-05, 3.2e-05, 3e-05, 2.9e-05]","[""点赞"", ""照片"", ""她"", ""名牌"", ""炫富"", ""挺"", ""品牌"", ""但"", ""值得"", ""和"", ""成"", ""人设""]","[-8e-05, -5.7e-05, -4.3e-05, -4.2e-05, -4.1e-05, -3.9e-05, -3.6e-05, -2.8e-05, -2.7e-05, -2.4e-05, -2.4e-05, -2.4e-05]"
54,6064,"[""”"", ""争议"", ""关注"", ""中国"", ""网络"", ""“"", ""为"", ""声明"", ""知名演员"", ""因"", ""的"", ""用语""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""粉丝"", ""宋茜"", ""，"", ""倾城"", ""。"", ""碰瓷"", ""常见"", ""娱乐圈"", ""间"", ""工作室"", ""和"", ""而"", ""很"", ""合作"", ""竞争"", ""杨洋均"", ""曾"", ""《""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
55,4648,"[""的"", ""北京""]","[1e-06, 1e-06]","[""讨论"", ""男子"", ""望京"", ""涉事"", ""监控"", ""关注"", ""陌生"", ""广泛"", ""在"", ""事件"", ""问题"", ""月"", ""日"", ""责任"", ""该"", ""调查"", ""拉扯"", ""。"", ""3"", ""发生"", ""798"", ""社会"", ""视频"", ""颐"", ""拖拽"", ""，"", ""确认"", ""引发""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
56,5008,"[""南京"", ""2014"", ""年"", ""由于"", ""属于"", ""缩水"", ""近年来"", ""都"", ""下"", ""出现""]","[0.008369, 0.006291, 0.006283, 0.00601, 0.003023, 0.00301, 0.003003, 0.002622, 0.002339, 0.002303]","[""2018"", ""介入"", ""。"", ""业主"", ""在"", ""频繁"", ""打砸"", ""链断裂"", ""老"", ""维持秩序"", ""事件"", ""、"", ""态势"", ""行为"", ""提前"", ""现象"", ""是"", ""降价"", ""警方"", ""警示""]","[-0.006614, -0.00563, -0.005501, -0.004431, -0.004391, -0.003771, -0.003549, -0.003449, -0.003047, -0.002985, -0.002797, -0.002786, -0.002603, -0.00255, -0.002307, -0.002258, -0.002076, -0.001968, -0.001866, -0.001813]"
57,1598,"[""无关"", ""毫无"", ""年"", ""2013"", ""吗"", ""说法"", ""洗白"", ""，"", ""轮奸"", ""顺序"", ""更"", ""不算"", ""不"", ""共同犯罪"", ""我国"", ""简直"", ""其"", ""争议"", ""妇女""]","[0.522407, 0.151712, 0.142404, 0.104227, 0.07648, 0.073721, 0.073195, 0.061387, 0.058708, 0.058704, 0.057683, 0.057115, 0.055053, 0.049122, 0.048584, 0.04753, 0.04359, 0.040611, 0.039073]","[""看"", ""主要"", ""颠倒黑白"", ""梦鸽"", ""律师"", ""故意"", ""律师团"", ""能"", ""第一个"", ""底线"", ""多名""]","[-0.073008, -0.072203, -0.066357, -0.065644, -0.052549, -0.047578, -0.039543, -0.037846, -0.036549, -0.035576, -0.030186]"
58,3864,"[""争议"", ""这样"", ""无需"", ""并非"", ""这么"", ""消毒"", ""食品"", ""根本"", ""消费者"", ""早就"", ""三块"", ""是"", ""不会"", ""认定"", ""为此""]","[0.089559, 0.069949, 0.06992, 0.062879, 0.054717, 0.052348, 0.049638, 0.048716, 0.044089, 0.03868, 0.03853, 0.0359, 0.035672, 0.03043, 0.022062]","[""，"", ""有"", ""此类"", ""但"", ""餐厅"", ""管管"", ""执行"", ""还是"", ""执法"", ""提前"", ""一"", ""有些"", ""告知"", ""全包"", ""。""]","[-0.11729, -0.08704, -0.071264, -0.060184, -0.052088, -0.049526, -0.039695, -0.038615, -0.038009, -0.036323, -0.035758, -0.033156, -0.033074, -0.029438, -0.026745]"
59,4254,"[""福利"", "" "", ""这种"", ""人"", ""不愧"", ""这"", ""更"", ""和"", ""什么""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""在线"", ""王嘉尔"", ""自然"", ""身材"", ""是"", ""腹肌"", ""恰到好处"", ""懂"", ""心动"", ""养眼"", ""镜头"", ""，"", ""真实"", ""的"", ""展现"", ""一直"", ""让"", ""又"", ""看到"", ""吸引"", ""就""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
60,1833,"[""网传"", ""合肥"", ""当地"", ""消息"", ""作为"", ""低"", ""国企"", ""较"", ""城市"", ""较为"", ""安徽省"", ""需"", ""或"", ""迅速"", ""中"", ""相关""]","[1e-06, 1e-06, 1e-06, 1e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""通报"", ""具体位置"", ""、"", ""突发事件"", ""基础设施"", ""持续增长"", ""。"", ""细节"", ""等"", ""时间"", ""保有量"", ""多"", ""管理"", ""中石化""]","[-1e-06, -1e-06, -1e-06, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
61,1762,"[""新闻"", ""这种"", ""吗"", ""？"", ""不是"", ""可能"", ""经不起"", ""媒体"", ""。"", ""人人平等"", ""博"", ""评论"", ""互换"", ""坐牢"", ""轻描淡写"", ""就"", ""犯罪"", ""肯定"", ""推敲"", ""别老编"", ""如果""]","[0.163725, 0.160223, 0.08548, 0.080663, 0.069776, 0.058366, 0.058304, 0.055844, 0.045248, 0.044518, 0.040405, 0.03933, 0.036007, 0.033224, 0.032332, 0.031039, 0.030524, 0.027487, 0.027402, 0.023714, 0.023082]","[""儿戏"", ""眼球"", ""细节"", ""入室"", ""讲"", ""呢"", ""傻子"", ""，"", ""面前""]","[-0.099578, -0.093362, -0.043067, -0.042895, -0.042134, -0.039801, -0.034894, -0.029269, -0.029166]"
62,3588,"[""永远"", ""中国"", ""的"", ""今天"", ""振聋发聩"", ""史上"", ""是"", ""我们"", ""民族"", ""热血沸腾"", ""了"", ""爱国精神"", ""脊梁"", ""值得"", ""有"", ""意义"", ""学习"", ""虎门销烟"", ""这才""]","[0.002105, 0.001713, 0.001532, 0.001448, 0.001291, 0.001249, 0.001214, 0.001163, 0.001119, 0.000976, 0.000875, 0.000747, 0.000663, 0.000558, 0.000529, 0.000506, 0.000475, 0.00043, 0.000427]","[""这些"", ""展现"", ""依然"", ""里程碑"", ""每次"", ""真是"", ""他"", ""深刻"", ""让"", ""话"", ""。""]","[-0.001075, -0.001058, -0.001051, -0.000896, -0.000704, -0.000698, -0.000689, -0.000653, -0.000575, -0.000454, -0.000448]"
63,4308,"[""反对"", ""色彩"", ""年"", ""主观"", ""同一"", ""》"", ""标志"", ""法国"", ""晚年""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""包括"", ""《"", ""代表作"", ""系列"", ""体验"", ""代表"", ""学院派"", ""\"""", ""日出"", ""，"", ""深远"", ""通过"", ""他"", ""松散"", ""印象"", ""以"", ""、"", ""1926"", ""著称"", ""词源"", ""笔触""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
64,4013,"[""而"", ""企业"", ""价值"", ""视为"", ""不确定性"", ""变动"", ""通常""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""执掌"", ""，"", ""青睐"", ""巴菲特"", ""风向标"", ""股则"", ""制药"", ""复苏"", ""板块"", ""持仓"", ""防御性"", ""希尔"", ""时"", ""哈撒"", ""股"", ""避险"", ""反映"", ""投资"", ""市场"", ""减持"", ""其"", ""。"", ""受""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
65,3609,"[""摄入量"", ""）"", ""食用"", ""凉"", ""并非"", ""均衡"", ""统一标准""]","[6.7e-05, 6.3e-05, 6.2e-05, 4.9e-05, 3.8e-05, 2.6e-05, 2.4e-05]","[""现代"", ""多样化"", ""水果"", ""对"", ""个体差异"", ""经验总结"", ""建议"", ""中医"", ""通常"", ""经来"", ""。"", ""营养学"", ""更"", ""存在"", ""（"", ""为"", ""和"", ""点评"", ""缺乏"", ""平"", ""热"", ""归"", ""体质""]","[-4.3e-05, -4.1e-05, -3.4e-05, -3.3e-05, -3.3e-05, -3.2e-05, -3.1e-05, -3.1e-05, -3e-05, -2.7e-05, -2.7e-05, -2.5e-05, -2.5e-05, -2.5e-05, -2.5e-05, -2.4e-05, -2.3e-05, -2.3e-05, -2.3e-05, -2.3e-05, -2.2e-05, -2.2e-05, -1.9e-05]"
66,2275,"[""2013"", ""诺基亚"", ""地震"", ""年"", ""2008"", ""万元"", ""净亏损"", ""部手机"", ""汶川"", ""属实"", ""确实"", ""企业"", ""时"", ""但"", ""如"", ""显示""]","[0.000163, 4.5e-05, 2.9e-05, 2.8e-05, 2.4e-05, 2.3e-05, 2.1e-05, 1.8e-05, 1.7e-05, 1.6e-05, 1.2e-05, 1.2e-05, 1e-05, 8e-06, 8e-06, 6e-06]","[""影响"", ""多种"", ""市场策略"", ""40"", ""一季度"", ""因素"", ""受"", ""1.5"", ""财务状况"", ""。"", ""三星"", ""在"", ""等"", ""5000""]","[-5.3e-05, -1.6e-05, -1.6e-05, -1.5e-05, -1.5e-05, -1.2e-05, -1.2e-05, -9e-06, -9e-06, -7e-06, -7e-06, -6e-06, -6e-06, -5e-06]"
67,4942,"[""不可"", ""不会"", ""说明"", ""涉毒"", ""地区"", ""啊"", ""能"", ""之光"", ""？"", ""破获"", ""好奇""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""群众"", ""他们"", ""，"", ""会"", ""真是"", ""正义"", ""情况"", ""条"", ""怎么"", ""是"", ""851"", ""挺"", ""也"", ""希望"", ""483"", ""学习"", ""不过"", ""误伤"", ""线索""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
68,3193,"[""盐类"", ""关注"", ""重要"", ""数据""]","[2e-06, 0.0, 0.0, 0.0]","[""水冰"", ""曙光"", ""区域"", ""小行星"", ""帮助"", ""号"", ""逐步"", ""组成"", ""表明"", ""具有"", ""存在"", ""谜团"", ""和"", ""太阳系"", ""活动"", ""引起"", ""科学家"", ""最初"", ""更"", ""这些"", ""对"", ""观测"", ""广泛"", ""理解"", ""成像"", ""提供""]","[-1e-06, -1e-06, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
69,1513,"[""离谱"", ""城市"", ""下结论"", ""，"", ""真的"", ""严肃处理"", ""了"", ""应该"", ""希望"", ""吧"", ""？"", ""太"", ""如果"", ""极端"", ""."", ""侵犯"", ""吗"", "" "", ""这样"", ""涉事""]","[1.6e-05, 1e-05, 1e-05, 8e-06, 7e-06, 7e-06, 7e-06, 6e-06, 5e-06, 5e-06, 4e-06, 4e-06, 4e-06, 4e-06, 3e-06, 3e-06, 3e-06, 2e-06, 2e-06, 2e-06]","[""注意"", "","", ""光看"", ""完整"", ""但"", ""执法"", ""。"", ""方法"", ""要"", ""是""]","[-7e-06, -5e-06, -5e-06, -5e-06, -4e-06, -4e-06, -3e-06, -3e-06, -2e-06, -2e-06]"
70,1471,"[""危言耸听"", ""消息"", ""确实"", ""国家"", ""洪灾"", ""所有"", ""长江"", ""否定"", ""根本"", ""三峡"", ""误导"", ""发电量"", ""早就"", ""不"", ""损失"", ""补偿"", ""公开"", ""该"", ""不能"", ""反思""]","[0.011928, 0.011726, 0.00888, 0.008666, 0.007834, 0.007657, 0.007168, 0.007159, 0.007152, 0.006554, 0.006527, 0.005987, 0.005613, 0.005431, 0.005346, 0.005322, 0.00513, 0.005094, 0.00468, 0.004545]","[""也"", ""移民"", ""人"", ""但"", ""键盘"", "","", ""故意"", ""懂"", ""，"", ""在""]","[-0.010618, -0.006299, -0.006219, -0.006124, -0.005681, -0.005245, -0.004833, -0.003943, -0.003552, -0.003242]"
71,3298,"[""这个"", ""没"", ""公告"", ""学历"", ""信息网"", ""后"", ""变动"", ""建议"", ""教育部"", ""监管"", ""先查"", ""但"", ""很多"", ""大学"", ""官网""]","[1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""示例"", ""泰国"", ""看到"", ""合作"", ""适合"", ""好像"", ""2"", ""具体"", ""周期"", ""情况"", ""人士"", ""认证"", ""学校"", ""年制"", ""提升""]","[-2e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
72,5918,"[""过时"", ""的"", ""氯喹"", ""了""]","[7e-06, 1e-06, 0.0, 0.0]","[""问题"", ""本来"", ""爆发"", ""太"", ""被"", ""都"", ""全是"", ""特朗普"", ""疫情"", ""自己"", ""确实"", ""功劳"", ""提"", ""巴西"", ""，"", ""不堪重负"", ""造成"", ""信"", ""”"", ""归因"", ""“"", ""这个"", ""更是"", ""但"", ""严重"", ""后""]","[-2e-06, -2e-06, -2e-06, -2e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06, -1e-06]"
73,2677,"[""中国"", ""国家"", ""不应"", ""始终"", ""宁波市"", ""作为"", ""群众"", ""任何"", ""解决问题"", ""高度重视""]","[1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 0.0, 0.0, 0.0, 0.0, 0.0]","[""。"", ""还有"", ""机制"", ""医疗"", ""可"", ""选择"", ""支持"", ""等"", ""保险"", ""多层次"", ""医疗保险"", ""服务"", ""通过"", ""医疗保障"", ""体系"", ""家属"", ""家庭"", ""成为"", ""妇儿"", ""情况""]","[-1e-06, -1e-06, -1e-06, -1e-06, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
74,1579,"[""孩子"", ""父母"", ""小心"", ""案件"", ""信息安全"", ""诈骗"", ""亲情"", ""谨防"", ""回执单"", ""沙滩"", ""保护"", ""治安"", ""现在""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""为什么"", ""消息"", ""夸张"", ""公布"", ""官方"", ""了"", ""网上"", ""。"", ""查证"", ""不"", ""有人"", ""换脸"", ""建议"", ""这种"", ""那么"", ""用"", ""太""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
