index,news_id,pos_words,pos_weights,neg_words,neg_weights
40,3054,"[""惨"", ""小孩"", ""钱"", ""腾讯"", ""逃之夭夭"", ""司机"", ""也"", ""那家"", ""到"", ""公司"", ""zQ70Exk"", "":"", ""没有"", ""帮帮"", ""的"", ""地方"", ""一份"", ""很穷""]","[0.025909, 0.025417, 0.024977, 0.020632, 0.019932, 0.017145, 0.015861, 0.015024, 0.014017, 0.013772, 0.011859, 0.011323, 0.010436, 0.008922, 0.008357, 0.00814, 0.007293, 0.006243]","[""."", ""次"", ""说"", ""永远"", ""/"", ""t"", ""遥远"", ""小小年纪"", ""给"", ""啊"", ""就"", ""爸妈""]","[-0.025679, -0.02459, -0.023375, -0.022481, -0.020479, -0.017778, -0.011823, -0.008306, -0.007002, -0.006491, -0.005542, -0.005109]"
41,5433,"[""人民日报"", ""住"", ""感恩"", ""提醒"", ""建议"", ""有"", ""！"", ""剩"", ""年""]","[0.00822, 0.004383, 0.003707, 0.003602, 0.002673, 0.001813, 0.001642, 0.001467, 0.000851]","[""【"", ""“"", ""每天"", ""全新"", ""不曾"", ""”"", ""。"", ""泪"", ""虚度"", ""脚踏实地"", ""就"", ""."", ""许下"", ""跟"", ""转眼间"", ""尚未"", ""笑"", ""只"", ""年初"", ""？"", ""坚持""]","[-0.004696, -0.004093, -0.003942, -0.003912, -0.003785, -0.003654, -0.00358, -0.003421, -0.003356, -0.003309, -0.003175, -0.003093, -0.00296, -0.002956, -0.002892, -0.002686, -0.002648, -0.002545, -0.002519, -0.002298, -0.002209]"
42,3510,"[""疫情"", ""被捕"", ""超百人"", ""@"", ""来自""]","[0.021554, 0.016137, 0.002354, 0.002236, 0.000101]","[""香港"", ""港独"", ""议员"", ""非法"", ""元朗"", ""#"", ""集聚"", ""腾讯"", ""”"", ""“"", ""许智峰"", ""在"", ""，"", ""新闻"", ""下""]","[-0.03713, -0.034312, -0.034208, -0.030307, -0.028611, -0.025298, -0.020737, -0.019283, -0.017348, -0.014116, -0.011703, -0.009505, -0.008441, -0.007573, -0.000619]"
43,1693,"[""人民币"", ""万元"", ""一架"", ""它"", ""国家有关"", ""飞机"", ""失火"", ""八里桥"", ""撞"", ""高"", ""引起"", ""中国"", ""波音"", ""飞行员"", ""_"", ""并"", ""爱笑"", ""收费站"", ""这是"", ""将"", ""公路"", ""的"", ""航空公司""]","[3e-06, 3e-06, 3e-06, 2e-06, 2e-06, 2e-06, 2e-06, 2e-06, 2e-06, 2e-06, 2e-06, 2e-06, 2e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06]","[""应对"", ""，"", ""一个"", ""#"", ""水平"", ""链接"", ""视频""]","[-5e-06, -4e-06, -3e-06, -2e-06, -1e-06, -1e-06, -1e-06]"
44,4905,"[""对不起"", ""黄父"", ""捐献"", ""悲痛"", ""浩"", ""的"", ""爸"", ""算一天"", ""做"", ""儿子"", ""没用"", ""下午"", ""一面"", ""回老家""]","[0.067768, 0.06529, 0.053669, 0.05051, 0.044598, 0.042392, 0.027872, 0.027833, 0.026877, 0.026159, 0.023815, 0.01756, 0.016979, 0.015387]","[""昨日"", ""盼头"", ""【"", ""此前"", ""61"", ""道别"", ""追问"", ""，"", ""反复"", ""续"", ""死讯"", ""都"", ""称"", ""："", ""见面"", ""带""]","[-0.066506, -0.061241, -0.048073, -0.046432, -0.040546, -0.038667, -0.038321, -0.037013, -0.036904, -0.033075, -0.032823, -0.031934, -0.025943, -0.023763, -0.02355, -0.01917]"
45,4090,"[""元"", ""不变"", ""老人"", ""@"", ""西门"", ""学生"", ""正门"", ""时间"", ""开放"", ""及"", ""："", ""成人""]","[0.362427, 0.119472, 0.067418, 0.061243, 0.040121, 0.036891, 0.032499, 0.029646, 0.027921, 0.017631, 0.016037, 0.015223]","[""净月潭"", ""旅游"", ""519"", ""优惠"", ""日"", ""票价"", ""门票"", ""半价"", ""实行"", ""30"", ""15"", ""至"", ""客服"", ""19"", ""当天"", ""，"", "":"", ""景区""]","[-0.349871, -0.243334, -0.171061, -0.148676, -0.136878, -0.110783, -0.102633, -0.065515, -0.064801, -0.058127, -0.05327, -0.05234, -0.039863, -0.031277, -0.030044, -0.022125, -0.021133, -0.019918]"
46,6042,"[""费"", ""："", ""乐玉华"", ""天芳悦"", ""惠民"", ""级"", ""将"", ""万寿岩"", ""三元"", ""您"", ""生态""]","[0.018339, 0.012177, 0.00848, 0.008355, 0.00813, 0.007049, 0.006672, 0.006025, 0.004289, 0.004258, 0.004246]","[""众多"", ""等"", ""清流"", ""洞"", ""潭"", ""旅游"", ""旅游区"", ""畅游"", ""，"", ""14"", ""、"", ""票"", ""）"", ""耳熟能详"", ""桃源洞"", ""#"", ""5"", ""折"", ""A""]","[-0.019218, -0.015394, -0.015209, -0.013995, -0.013106, -0.012518, -0.012499, -0.012076, -0.012056, -0.01188, -0.011812, -0.011214, -0.011017, -0.009839, -0.009363, -0.008327, -0.00818, -0.007326, -0.00729]"
47,138,"[""！"", ""事故"", ""出现"", ""（"", ""In"", ""）"", ""滑雪"", ""O"", ""Accident"", ""Actor"", ""·"", ""遇难"", ""accident"", ""出处"", ""的"", ""身亡"", ""瑞士"", ""ONicholas"", ""新闻"", ""链接"", ""巨星"", ""网页"", ""好莱坞"", ""殒落"", ""尼古拉斯"", ""Cage"", ""影视"", ""闪耀"", ""snowboard"", ""in""]","[1.8e-05, 1.6e-05, 1.4e-05, 1.4e-05, 1.4e-05, 1.3e-05, 1.2e-05, 1.2e-05, 1.2e-05, 1.1e-05, 1.1e-05, 1e-05, 1e-05, 1e-05, 9e-06, 9e-06, 8e-06, 7e-06, 7e-06, 6e-06, 6e-06, 6e-06, 5e-06, 5e-06, 5e-06, 5e-06, 5e-06, 5e-06, 4e-06, 4e-06]",[],[]
48,1057,"[""黄宏"", ""抓"", ""小品"", ""被"", ""！"", ""演员"", "" ""]","[0.000231, 0.000223, 0.000213, 5.1e-05, 4.1e-05, 3.2e-05, 2e-05]","[""会"", ""一个"", ""？"", ""谁"", ""是"", ""下""]","[-0.000126, -0.000122, -0.000115, -8.2e-05, -7.4e-05, -6.8e-05]"
49,1887,"[""运动会"", ""茉莉花"", ""唱"", ""抬"", ""顿时"", ""年"", ""各国"", ""捍卫"", ""只有"", ""一位"", ""升起"", ""的"", ""下"", ""有"", ""清政府"", ""一条"", ""这""]","[0.000838, 0.000823, 0.000822, 0.000817, 0.000809, 0.000801, 0.0008, 0.000799, 0.000783, 0.000771, 0.000703, 0.000693, 0.000683, 0.000669, 0.000634, 0.000616, 0.000484]","[""吗"", ""，"", ""一首"", ""神态"", ""伴随"", ""走"", ""起"", ""时候"", ""？"", ""当时"", ""一首歌"", ""过"", ""起来""]","[-0.001217, -0.001147, -0.001017, -0.000636, -0.000621, -0.00061, -0.000545, -0.000494, -0.000414, -0.000308, -0.00027, -0.000233, -4.3e-05]"
50,1583,"[""杨振宁"", ""了"", ""翁帆"", ""O"", ""-"", ""翁"", ""翁云光"", ""搜狐"", ""网页"", ""重孙女"", ""时"", ""爱八娱""]","[0.00039, 0.000294, 0.000285, 0.000224, 0.000217, 0.000177, 0.000176, 0.000138, 0.00012, 8.8e-05, 8.6e-05, 8e-05]","[""，"", ""喜结连理"", ""焦点"", ""忛"", ""岁"", ""如今"", ""和"", ""孙女"", ""："", ""记者"", ""图"", ""业主论坛"", ""68"", ""采访"", ""与"", ""82"", ""就此"", ""链接""]","[-0.000168, -0.000159, -0.000158, -0.000147, -0.00014, -0.00014, -0.000134, -0.000132, -0.000128, -0.000123, -0.000109, -0.000104, -0.000103, -0.000102, -9.3e-05, -9.3e-05, -8.7e-05, -6.1e-05]"
51,1329,"[""杀死"", ""上海"", ""狗"", ""冲入"", ""她"", ""不会"", ""人士"", ""左小祖咒"", ""也"", ""日本"", ""没"", ""松江"", ""日货"", ""链接"", ""既"", ""网页"", ""是"", ""正在"", ""花园""]","[0.002226, 0.002127, 0.002112, 0.002036, 0.00201, 0.001914, 0.001881, 0.001789, 0.001739, 0.001638, 0.001622, 0.001619, 0.001517, 0.00149, 0.001488, 0.001459, 0.001433, 0.001354, 0.001204]","[""长大"", ""的"", ""说"", ""。"", ""哦"", ""："", ""去过"", ""O"", ""“"", ""现在"", ""狗狗网""]","[-0.002272, -0.002045, -0.001969, -0.001895, -0.001861, -0.001634, -0.001466, -0.001351, -0.001342, -0.001173, -0.000962]"
52,285,"[""丢"", ""交警"", ""广场"", ""朋友家"", ""新浪"", ""附近"", ""找到"", ""有"", ""电影"", ""联系电话"", ""发下"", ""女儿"", ""悲剧"", ""孩子"", ""万达"", ""麻烦"", ""18151087476"", ""希望"", ""无锡""]","[0.006287, 0.005443, 0.005083, 0.004766, 0.004667, 0.004596, 0.004541, 0.004538, 0.00442, 0.004387, 0.004116, 0.003942, 0.003794, 0.003038, 0.002655, 0.002271, 0.001997, 0.001883, 0.001729]","[""下雨天"", ""]"", ""我"", ""帮"", ""走"", ""里"", ""，"", ""的"", ""["", ""在"", ""发布""]","[-0.006788, -0.005683, -0.005167, -0.004753, -0.00448, -0.00422, -0.003967, -0.003914, -0.003456, -0.002252, -0.001765]"
53,223,"[""比尔盖茨"", ""！"", ""亿万富翁"", ""豪华"", ""艳丽"", ""征服"", ""她"", ""跑车"", ""明媚"", ""如"", ""炫耀"", ""朝阳"", ""奢侈品"", ""和"", ""女儿""]","[0.129323, 0.075091, 0.056474, 0.031422, 0.024445, 0.02365, 0.018298, 0.016049, 0.014213, 0.012568, 0.012523, 0.012338, 0.01111, 0.009953, 0.009225]","[""修养"", ""浓妆"", ""拥有"", ""真正"", ""名牌"", ""气质"", ""是"", ""包包"", ""一个"", ""微笑"", ""清晨"", ""从不"", ""只有"", ""武器"", ""淑女""]","[-0.043854, -0.04329, -0.036639, -0.026686, -0.02493, -0.022036, -0.021971, -0.020013, -0.019233, -0.016593, -0.015168, -0.013085, -0.011813, -0.01135, -0.011242]"
54,6064,"[""大户"", ""也"", ""出了名"", ""可是"", ""了"", ""瓷"", ""承认""]","[0.001049, 0.000845, 0.000661, 0.000634, 0.000466, 0.000329, 0.000165]","[""感碰过"", ""一样"", ""一部"", ""都"", ""，"", ""qfjj"", ""杨洋们"", ""工作室"", ""撕过"", ""这个"", ""杨洋家"", ""还有"", ""泰国"", ""刷"", ""|"", ""要"", ""。"", ""和"", ""不是"", ""知道"", ""那么"", ""暴力"", ""碰瓷""]","[-0.000813, -0.000744, -0.000697, -0.000674, -0.000654, -0.000601, -0.000575, -0.000559, -0.000538, -0.000496, -0.000446, -0.000428, -0.000415, -0.000402, -0.000398, -0.000381, -0.000366, -0.000341, -0.000337, -0.000317, -0.000296, -0.000293, -0.000282]"
55,4648,"[""我"", ""北京"", ""cn"", ""多"", ""遇袭"", ""北"", ""了"", ""："", ""女生"", ""上传"", ""来"", ""（"", "":""]","[0.012839, 0.011881, 0.011394, 0.010867, 0.010041, 0.0074, 0.004646, 0.004395, 0.004345, 0.003727, 0.002734, 0.002583, 0.002284]","[""20160403"", ""/"", ""精彩视频"", ""|"", ""视频"", ""更"", ""..."", ""优酷"", ""@"", ""酒店"", ""看"", ""望京"", ""】"", ""."", ""t"", ""http"", ""和""]","[-0.022261, -0.021262, -0.021244, -0.014694, -0.012678, -0.012662, -0.010817, -0.010247, -0.010192, -0.010137, -0.009558, -0.007134, -0.004496, -0.003395, -0.003236, -0.002906, -0.002366]"
56,5008,"[""南京"", ""："", ""O"", ""。"", ""时"", ""短信""]","[0.201968, 0.142117, 0.134647, 0.121165, 0.039885, 0.036703]","[""【"", ""，"", ""时节"", ""警方"", ""售楼处"", ""”"", ""多地"", ""不断"", ""以和为贵"", ""问题"", ""成为"", ""冒出"", ""当前"", ""深情"", ""注脚"", ""推送"", ""楼市"", ""诉求"", ""未雨绸缪"", ""“"", ""喊话"", ""消息"", ""劝慰"", ""在""]","[-0.189507, -0.159756, -0.132449, -0.100612, -0.095235, -0.091244, -0.079419, -0.075487, -0.074365, -0.068013, -0.067855, -0.065017, -0.060929, -0.053729, -0.051113, -0.050625, -0.048466, -0.048006, -0.047516, -0.040809, -0.039841, -0.038188, -0.035042, -0.028163]"
57,1598,"[""O"", ""李天"", ""网页"", ""同志"", ""以"", ""-"", ""！"", ""首个"", ""就是"", ""、"", ""轮奸"", ""的""]","[0.29621, 0.052801, 0.049567, 0.045418, 0.041301, 0.040193, 0.024418, 0.021843, 0.019672, 0.01897, 0.01749, 0.017031]","[""..."", ""，"", ""。"", ""”"", ""共同"", ""快慢"", ""相反"", ""而"", ""主要"", ""净坛"", ""认为"", ""关键作用"", ""律师团"", ""胁从"", ""首犯"", ""根据"", ""动手"", ""76""]","[-0.136942, -0.059957, -0.040364, -0.039423, -0.03925, -0.038889, -0.037114, -0.032929, -0.031773, -0.024963, -0.024943, -0.021463, -0.020014, -0.018807, -0.01738, -0.015691, -0.015427, -0.013867]"
58,3864,"[""费用"", ""消毒"", ""所以"", ""身上"", ""转嫁到"", ""用后"", ""就"", ""产生"", ""密封"", ""必须""]","[0.371469, 0.078858, 0.067978, 0.040342, 0.037608, 0.03336, 0.029753, 0.026049, 0.024147, 0.022463]","[""西安站"", ""第八条"", ""，"", ""“"", ""”"", ""盛放"", ""@"", ""饮具"", ""是"", ""煲"", ""餐具"", ""肉蟹"", ""》"", ""服务项目"", ""哥俩"", ""-"", ""包装"", ""入口"", ""向"", ""和""]","[-0.109346, -0.078809, -0.076215, -0.064711, -0.056831, -0.056636, -0.054215, -0.042447, -0.041747, -0.041003, -0.038508, -0.03811, -0.038035, -0.03647, -0.033088, -0.031672, -0.031046, -0.029028, -0.028886, -0.027872]"
59,4254,"[""上衣"", ""去"", ""脱掉"", ""他人"", ""为"", ""此时"", "">"", ""外出"", ""就""]","[0.001509, 0.001233, 0.001084, 0.001037, 0.000728, 0.000626, 0.000598, 0.000569, 0.000522]","[""他"", ""卫生间"", ""综合"", ""综艺"", ""."", ""的"", ""]"", ""结实"", ""早就"", ""准备"", ""展现"", ""naver"", ""["", ""展现出"", ""11"", ""JTBC"", ""新"", ""取向"", ""腹肌"", ""起床"", ""<""]","[-0.001078, -0.000913, -0.000902, -0.000898, -0.000886, -0.000865, -0.000862, -0.00077, -0.000743, -0.000737, -0.000725, -0.000676, -0.000634, -0.000629, -0.000591, -0.000586, -0.000579, -0.000554, -0.000548, -0.000537, -0.000453]"
60,1833,"[""听说"", ""加油站"", ""这次"", ""合肥"", ""是""]","[0.021434, 0.020494, 0.0203, 0.020165, 0.0171]","[""据"", "" ""]","[-0.004396, -0.004286]"
61,1762,"[""小偷"", ""韩女士"", ""女主人"", ""她"", ""倒"", ""朋友"", ""盗窃"", ""开"", ""的"", ""酒后"", ""发现"", ""结果"", ""强行"", ""罪名"", ""喝了酒"", ""40""]","[0.02825, 0.023297, 0.015688, 0.014279, 0.013519, 0.008314, 0.007485, 0.007111, 0.006428, 0.00638, 0.006016, 0.005609, 0.005449, 0.005428, 0.004735, 0.004234]","[""..."", ""感觉"", ""。"", ""着"", ""单身"", ""竟然"", ""报警"", ""对手"", ""悄悄的"", ""侮辱"", ""已久"", ""翻箱倒柜"", ""与其"", ""过生日""]","[-0.027139, -0.013105, -0.01088, -0.009981, -0.009412, -0.007884, -0.007803, -0.007567, -0.006768, -0.006499, -0.006302, -0.006206, -0.005909, -0.004476]"
62,3588,"[""鸦片"", ""林则徐"", ""留钱"", ""山登"", ""苟利国家生死以"", ""大臣"", ""损其志"", ""绝顶"", ""民族英雄"", ""如"", ""海到"", ""海纳百川"", ""②"", ""有容乃大"", ""！"", ""本""]","[0.00473, 0.003667, 0.003434, 0.003284, 0.00328, 0.002834, 0.002772, 0.00275, 0.002663, 0.00245, 0.002377, 0.002314, 0.002033, 0.001889, 0.001647, 0.00157]","[""。"", ""③"", ""做"", ""无欲则刚"", ""什么"", ""天作岸"", ""未绝"", ""】"", ""无边"", ""我"", ""不回"", ""？"", ""子孙"", ""年""]","[-0.003771, -0.002706, -0.002593, -0.002339, -0.002334, -0.002269, -0.002265, -0.002139, -0.002118, -0.001986, -0.001964, -0.001587, -0.001387, -0.0013]"
63,4308,"[""不幸"", ""↓"", ""患上"", ""五百多"", ""晚年"", ""今天"", ""留下"", ""、"", ""莫奈"", ""1840"", ""之""]","[0.010498, 0.007817, 0.007698, 0.006739, 0.006141, 0.00582, 0.005003, 0.004911, 0.004333, 0.003895, 0.002711]","[""印象派"", ""描绘出"", ""变幻"", ""的"", ""场景"", ""？"", ""属于"", ""油画"", ""他开"", ""能"", ""【"", ""不同"", ""有"", ""一阵"", ""素描"", ""但"", ""根据"", ""仍"", ""带来""]","[-0.009991, -0.009502, -0.00927, -0.008856, -0.007717, -0.007419, -0.006898, -0.006748, -0.006506, -0.006484, -0.006344, -0.006131, -0.006084, -0.005226, -0.004929, -0.004909, -0.004809, -0.004233, -0.00385]"
64,4013,"[""了"", ""仓"", ""地"", ""新宠"", ""遭"", ""：""]","[0.002265, 0.001164, 0.000787, 0.000778, 0.000637, 0.000531]","[""官方"", ""二季度"", ""制药"", ""伯克"", ""股"", ""股市"", ""股竟"", ""，"", ""？"", ""前"", ""三季度"", ""成"", ""标的"", ""#"", ""【"", ""破天荒"", ""谁"", ""五大"", ""&"", ""建仓"", ""巴菲特"", ""网页"", ""开户"", ""中""]","[-0.001177, -0.001044, -0.00099, -0.000904, -0.000871, -0.000859, -0.000793, -0.000774, -0.000757, -0.000756, -0.000625, -0.000602, -0.000553, -0.000552, -0.000547, -0.000538, -0.000533, -0.000531, -0.000529, -0.000524, -0.000519, -0.000513, -0.000512, -0.00043]"
65,3609,"[""收藏"", ""#""]","[0.001379, 4e-06]","[""果断"", ""各种"", ""，"", ""~"", ""涨点"", ""水果"", ""吃水果"", ""中医"", ""也"", ""姿势"", ""点评"", ""有门道"", ""！""]","[-0.000862, -0.000827, -0.000818, -0.000767, -0.000765, -0.000719, -0.000664, -0.000598, -0.000536, -0.000525, -0.000508, -0.00044, -7.2e-05]"
66,2275,"[""捐"", ""汶川"", ""地震"", ""…"", ""13"", ""雅安"", ""40"", ""by"", ""三星"", ""和"", ""一分"", ""里"", ""08""]","[0.016437, 0.01376, 0.013427, 0.01211, 0.011415, 0.010321, 0.0087, 0.006867, 0.006449, 0.006385, 0.006331, 0.006204, 0.005575]","[""？"", ""】"", ""季财报"", ""有些"", ""，"", ""”"", ""6000"", ""苹果"", ""商报"", ""4000"", ""也"", ""青春"", ""的"", ""这些"", ""部手机"", ""）"", ""没有""]","[-0.011164, -0.007754, -0.007351, -0.007338, -0.007058, -0.006821, -0.006206, -0.006159, -0.005995, -0.005807, -0.005798, -0.005791, -0.005193, -0.005193, -0.004736, -0.004677, -0.004429]"
67,4942,"[""北京"", ""朝阳"", ""群众"", ""因"", ""警力"", ""的"", ""明星""]","[0.041437, 0.024122, 0.023139, 0.018599, 0.017856, 0.017474, 0.012246]","[""/"", ""”"", ""王牌"", ""."", ""条"", ""“"", ""点赞"", ""今年"", ""提供线索"", ""万条"", ""称为"", ""cn"", ""第五"", ""艺人"", ""图"", ""举报"", ""。"", ""破案"", ""["", ""http"", ""21"", ""]"", ""涉毒""]","[-0.031346, -0.026867, -0.024618, -0.023143, -0.022937, -0.022424, -0.020653, -0.020062, -0.019233, -0.019203, -0.017666, -0.016572, -0.015567, -0.015418, -0.01417, -0.013839, -0.013834, -0.013558, -0.013345, -0.013046, -0.012831, -0.011768, -0.010312]"
68,3193,"["":"", ""号"", ""前不久"", ""耿耿于怀"", ""伪"", ""斑像"", ""之前"", ""彩色照片"", ""中旬"", ""冰""]","[0.004677, 0.004515, 0.003383, 0.002616, 0.002219, 0.00214, 0.0017, 0.001648, 0.001125, 0.000736]","[""。"", ""而"", ""小"", ""们"", ""最新"", ""到底"", ""谷神星"", ""硫酸盐"", ""而是"", ""."", ""/"", ""图一为"", ""神秘"", ""这些"", ""是"", ""盐"", ""的"", ""数据"", ""【"", ""？""]","[-0.003577, -0.003479, -0.003465, -0.003146, -0.003142, -0.003026, -0.002729, -0.002589, -0.002471, -0.002415, -0.002213, -0.002026, -0.001814, -0.001779, -0.001715, -0.001618, -0.001489, -0.001442, -0.001157, -0.001088]"
69,1513,"[""脫"", ""惠州"", ""對付"", ""我"", ""女"", ""惠城區"", ""河南"", ""转自"", ""馬"", ""搜狐"", ""一幕"", ""城管"", ""门前"", ""微博"", ""日"", ""】"", ""；"", ""启明"", ""。"", ""7"", ""【"", ""月"", ""小贩"", ""褲維"", ""庄"", ""岸上""]","[0.000136, 0.000132, 0.000116, 0.000103, 0.000102, 8.9e-05, 8.7e-05, 8.2e-05, 8.1e-05, 7.9e-05, 7.6e-05, 7.6e-05, 7.1e-05, 6.8e-05, 6.4e-05, 6.1e-05, 5.9e-05, 5.8e-05, 5.6e-05, 5.5e-05, 5.3e-05, 5.2e-05, 4.1e-05, 3.5e-05, 3.3e-05, 2.6e-05]","[""，"", ""苑"", ""2"", ""採取""]","[-0.000151, -0.000103, -9.7e-05, -9.1e-05]"
70,1471,"[""李等"", ""！"", ""投资"", ""："", ""全国"", ""亿"", ""失误"", ""四川"", ""灾难"", ""954.6"", ""邓"", ""我们"", ""平原"", ""更"", ""三峡工程"", ""西安"", ""移民"", ""这个"", ""总量"", ""主导"", ""也许"", ""水利部"", ""还有"", ""盐碱地"", ""才""]","[4e-06, 3e-06, 3e-06, 3e-06, 3e-06, 2e-06, 2e-06, 2e-06, 2e-06, 2e-06, 2e-06, 2e-06, 2e-06, 2e-06, 2e-06, 2e-06, 2e-06, 2e-06, 2e-06, 2e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06]","[""，"", ""、"", ""三门峡"", ""会"", ""重庆""]","[-5e-06, -3e-06, -3e-06, -3e-06, -3e-06]"
71,3298,"[""全"", ""大学"", ""年"", ""教育""]","[0.006696, 0.005365, 0.002442, 0.00073]","[""携手"", ""】"", ""启动"", ""专升本"", ""服务"", ""曼谷"", ""泰国"", ""#"", ""国际化"", ""超话"", ""签署"", ""国际"", ""2020"", ""工商管理"", ""。"", ""第一"", ""IUN"", ""协议"", ""11"", ""东南"", ""合作"", ""月"", ""项目"", ""机构"", ""4"", ""与""]","[-0.011138, -0.010091, -0.009894, -0.007957, -0.00781, -0.007617, -0.006597, -0.005753, -0.005533, -0.005517, -0.005025, -0.005013, -0.004988, -0.004762, -0.004385, -0.003726, -0.003049, -0.003043, -0.002696, -0.002518, -0.002053, -0.001987, -0.001834, -0.001702, -0.001372, -0.000751]"
72,5918,"[""可能"", ""境内"", ""截止"", ""人数"", ""2"", ""不是"", ""国家"", ""算"", "":"", ""新冠"", ""感染"", ""万""]","[0.004823, 0.004662, 0.004331, 0.004295, 0.004193, 0.004165, 0.004144, 0.004014, 0.003873, 0.003626, 0.002856, 0.002048]","[""了"", ""..."", ""为什么"", ""，"", ""已经"", ""新冠神药"", ""起来"", ""全球"", ""这个"", ""情况"", ""特朗普"", ""看起来"", ""变得"", ""”"", ""比起"", ""落得"", ""确诊"", ""什么""]","[-0.006619, -0.006593, -0.006415, -0.005663, -0.005452, -0.005178, -0.005052, -0.004948, -0.00494, -0.004822, -0.004159, -0.003822, -0.003818, -0.003808, -0.003549, -0.003447, -0.003111, -0.002807]"
73,2677,"[""符梅梅"", ""！"", ""蜡烛"", ""猛于"", ""妇儿"", ""医费"", ""跳"", ""自由人"", ""负担""]","[0.142112, 0.115651, 0.112188, 0.065, 0.058644, 0.053437, 0.040539, 0.040411, 0.034773]","[""]"", ""，"", ""["", ""清晨"", ""秋初"", ""宁波"", ""点灯"", ""【"", ""分"", ""下午"", ""。"", ""四个"", ""12"", ""…"", ""脆弱"", ""不起"", ""重生"", ""？"", ""虎"", ""感叹"", ""我们""]","[-0.3538, -0.255641, -0.180309, -0.156307, -0.1326, -0.101346, -0.090749, -0.08426, -0.065432, -0.060569, -0.055341, -0.055321, -0.05467, -0.046936, -0.045709, -0.045053, -0.044579, -0.044428, -0.04439, -0.035886, -0.03585]"
74,1579,"[""两岁半"", ""在"", ""澳大利亚"", ""扩散"", ""下落"", "" "", ""人贩子"", ""的"", ""北京"", ""南"", ""左右"", ""女士"", ""赵先生"", ""赵稳超"", ""，"", ""13811922303"", ""抢走"", ""中午"", ""赵"", ""4"", ""："", ""已经""]","[0.000212, 0.000206, 0.000205, 0.000196, 0.000192, 0.000174, 0.000172, 0.000167, 0.000165, 0.00016, 0.000153, 0.000152, 0.000144, 0.000143, 0.000138, 0.000136, 0.000133, 0.00013, 0.000127, 0.00012, 0.000111, 9.3e-05]","[""晨晨"", ""口音"", ""日"", ""具体"", ""车站"", ""13717939571"", ""至今"", ""乳名""]","[-0.00031, -0.000278, -0.000137, -0.000133, -0.000111, -9.2e-05, -9e-05, -6.7e-05]"
